정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스피수익률(벤치마크),초과수익률,초과승리여부
2026-03-12,2025-09-11,A348950,제이알글로벌리츠,중형주→소형주,중형주,소형주,0.00085166,0.00307911,0.00222744,0.00192755,7075582,1458656,13638.6,4491.4,-9147.2,-91.47,0,1585.0,1625.0,0.025237,-0.004759,0.029996,1
2026-03-12,2025-09-11,A001510,SK증권,소형주→중형주,소형주,중형주,0.0083613,0.00228716,-0.00607414,0.0034442,1458656,7075582,5023.9,16183.0,11159.1,111.59,1,1850.0,1805.0,-0.024324,-0.004759,-0.019565,0
2026-03-12,2025-09-11,A284740,쿠쿠홈시스,중형주→소형주,중형주,소형주,0.0014843,0.00527733,0.00379303,0.00193363,7075582,1458656,13681.6,7697.8,-5983.7,-59.84,0,24300.0,24500.0,0.00823,-0.004759,0.01299,1
2026-03-12,2025-09-11,A003300,한일홀딩스,중형주→소형주,중형주,소형주,0.00147143,0.00519184,0.0037204,0.00180766,7075582,1458656,12790.2,7573.1,-5217.1,-52.17,0,17530.0,17540.0,0.00057,-0.004759,0.00533,1
2026-03-12,2025-09-11,A090460,비에이치,중형주→소형주,중형주,소형주,0.00161615,0.00568951,0.00407335,0.00197487,7075582,1458656,13973.4,8299.0,-5674.3,-56.74,0,17610.0,17580.0,-0.001704,-0.004759,0.003056,1
2026-03-12,2025-09-11,A001500,현대차증권,소형주→중형주,소형주,중형주,0.00669398,0.00186844,-0.00482554,0.00565236,1458656,7075582,8244.8,13220.3,4975.4,49.75,1,11320.0,11270.0,-0.004417,-0.004759,0.000342,1
2026-03-12,2025-09-11,A051900,LG생활건강,대형주→중형주,대형주,중형주,0.00095019,0.0103189,0.00936871,0.0019916,71405146,7075582,142210.5,73012.3,-69198.2,-691.98,0,248000.0,251500.0,0.014113,-0.004759,0.018872,1
2026-03-12,2025-09-11,A005810,풍산홀딩스,중형주→소형주,중형주,소형주,0.00151697,0.00537715,0.00386017,0.00188585,7075582,1458656,13343.5,7843.4,-5500.1,-55.0,0,38650.0,38850.0,0.005175,-0.004759,0.009934,1
2026-03-12,2025-09-11,A128940,한미약품,중형주→대형주,중형주,대형주,0.01708927,0.00156856,-0.0155207,0.0120968,7075582,71405146,85591.9,112003.6,26411.7,264.12,1,490000.0,488000.0,-0.004082,-0.004759,0.000678,1
2026-03-12,2025-09-11,A001060,JW중외제약,소형주→중형주,소형주,중형주,0.00703717,0.00196358,-0.00507359,0.00549838,1458656,7075582,8020.2,13893.5,5873.2,58.73,1,31600.0,31450.0,-0.004747,-0.004759,1.3e-05,1
2026-03-12,2025-09-11,A036570,엔씨소프트,대형주→중형주,대형주,중형주,0.00113278,0.01224608,0.0111133,0.00192651,71405146,7075582,137562.9,86648.1,-50914.8,-509.15,0,210000.0,212000.0,0.009524,-0.004759,0.014283,1
2026-03-12,2025-09-11,A002030,아세아,중형주→소형주,중형주,소형주,0.00162503,0.00580017,0.00417514,0.00239254,7075582,1458656,16928.6,8460.5,-8468.2,-84.68,0,288000.0,291500.0,0.012153,-0.004759,0.016912,1
2026-03-12,2025-09-11,A001440,대한전선,중형주→대형주,중형주,대형주,0.01540492,0.00141274,-0.01399218,0.01008085,7075582,71405146,71327.9,100877.1,29549.2,295.49,1,30350.0,30200.0,-0.004942,-0.004759,-0.000183,0
2026-03-12,2025-09-11,A006220,제주은행,중형주→소형주,중형주,소형주,0.00142209,0.00500036,0.00357827,0.00176868,7075582,1458656,12514.4,7293.8,-5220.6,-52.21,0,13820.0,13780.0,-0.002894,-0.004759,0.001865,1
2026-03-12,2025-09-11,A007810,코리아써키트,소형주→중형주,소형주,중형주,0.01201774,0.0032743,-0.00874344,0.00410084,1458656,7075582,5981.7,23167.6,17185.9,171.86,1,53200.0,51700.0,-0.028195,-0.004759,-0.023436,0
2026-03-12,2025-09-11,A016380,KG스틸,중형주→소형주,중형주,소형주,0.00155188,0.00551097,0.00395909,0.00175284,7075582,1458656,12402.4,8038.6,-4363.8,-43.64,0,5700.0,5740.0,0.007018,-0.004759,0.011777,1
2026-03-12,2025-09-11,A000070,삼양홀딩스,중형주→소형주,중형주,소형주,0.00151109,0.00538835,0.00387726,0.00242731,7075582,1458656,17174.6,7859.7,-9314.9,-93.15,0,71500.0,72300.0,0.011189,-0.004759,0.015948,1
2026-03-12,2025-09-11,A003160,디아이,소형주→중형주,소형주,중형주,0.00883664,0.00242812,-0.00640851,0.00421387,1458656,7075582,6146.6,17180.4,11033.8,110.34,1,32650.0,32000.0,-0.019908,-0.004759,-0.015149,0
2026-03-12,2025-09-11,A033240,자화전자,소형주→중형주,소형주,중형주,0.0092383,0.0024588,-0.0067795,0.00421918,1458656,7075582,6154.3,17397.5,11243.1,112.43,1,44400.0,42150.0,-0.050676,-0.004759,-0.045916,0
2026-03-12,2025-09-11,A052690,한전기술,중형주→대형주,중형주,대형주,0.01637722,0.00160143,-0.01477579,0.01127172,7075582,71405146,79754.0,114350.1,34596.1,345.96,1,157400.0,167000.0,0.060991,-0.004759,0.065751,1
2026-03-12,2025-09-11,A302440,SK바이오사이언스,대형주→중형주,대형주,중형주,0.00086114,0.00912709,0.00826595,0.00170688,71405146,7075582,121880.2,64579.5,-57300.8,-573.01,0,43850.0,43400.0,-0.010262,-0.004759,-0.005503,0
2026-03-12,2025-09-11,A001530,DI동일,중형주→소형주,중형주,소형주,0.00127171,0.00452435,0.00325264,0.00232867,7075582,1458656,16476.7,6599.5,-9877.3,-98.77,0,22550.0,22750.0,0.008869,-0.004759,0.013629,1
2026-03-12,2025-09-11,A005420,코스모화학,중형주→소형주,중형주,소형주,0.00154541,0.00556405,0.00401864,0.00199344,7075582,1458656,14104.8,8116.0,-5988.8,-59.89,0,14780.0,15090.0,0.020974,-0.004759,0.025734,1
2026-03-12,2025-09-11,A377740,바이오노트,중형주→소형주,중형주,소형주,0.00150308,0.00526127,0.00375819,0.00199334,7075582,1458656,14104.0,7674.4,-6429.6,-64.3,0,5410.0,5370.0,-0.007394,-0.004759,-0.002634,0
2026-03-12,2025-09-11,A058650,세아홀딩스,소형주→중형주,소형주,중형주,0.00637308,0.00177288,-0.00460019,0.00521464,1458656,7075582,7606.4,12544.2,4937.8,49.38,1,154500.0,153300.0,-0.007767,-0.004759,-0.003008,0
2026-03-12,2025-09-11,A004020,현대제철,대형주→중형주,대형주,중형주,0.00124961,0.0135427,0.01229309,0.00218575,71405146,7075582,156073.7,95822.5,-60251.2,-602.51,0,37400.0,37850.0,0.012032,-0.004759,0.016791,1
2026-03-12,2025-09-11,A145720,덴티움,중형주→소형주,중형주,소형주,0.00152693,0.00536489,0.00383796,0.00206888,7075582,1458656,14638.5,7825.5,-6813.0,-68.13,0,54700.0,54500.0,-0.003656,-0.004759,0.001103,1
